Time,T,P,Ia,Ambient_humidity,Ambient_temperature
2024/3/1 8:00,22.60000038,34.23,24.03700066,62.45,14.2
2024/3/1 8:01,22.60000038,39,27.37400055,61.9,14.25
2024/3/1 8:02,22.79999924,54.75,38.39599991,61.22,14.3
2024/3/1 8:03,22.79999924,54.99,38.56499863,61.37,14.4
2024/3/1 8:04,22.79999924,56.76,39.81299973,61.44,14.35
2024/3/1 8:05,23,34.93,24.54700089,62.32,14.2
2024/3/1 8:06,23.20000076,61.46,43.18500137,62.76,14.2
2024/3/1 8:07,23.20000076,45.43,31.9470005,62.78,14.2
2024/3/1 8:08,23.39999962,34.72,24.38100052,62.96,14.1
2024/3/1 8:09,23.60000038,51.89,36.44100189,63.31,14.2
2024/3/1 8:10,23.60000038,74.47,52.27600098,62.65,14.25
2024/3/1 8:11,23.79999924,51.9,36.4469986,62.27,14.35
2024/3/1 8:12,24,39.22,27.65099907,61.39,14.5
2024/3/1 8:13,24,40.11,28.12899971,61.19,14.45
2024/3/1 8:14,24.20000076,50.36,35.40200043,62,14.4
2024/3/1 8:15,24.20000076,83.05,58.42300034,62.33,14.5
2024/3/1 8:16,24.39999962,63.91,44.97600174,61.69,14.55
2024/3/1 8:17,24.60000038,44.48,31.32299995,60.41,14.65
2024/3/1 8:18,24.60000038,37.88,26.79199982,60.15,14.7
2024/3/1 8:19,24.79999924,34.05,24.00799942,59.76,14.8
2024/3/1 8:20,24.79999924,31.1,21.92300034,60.42,14.7
2024/3/1 8:21,24.79999924,30.03,21.23200035,61.2,14.7
2024/3/1 8:22,25,46.59,32.8370018,61.46,14.7
2024/3/1 8:23,25,32.33,22.79999924,60.56,14.7
2024/3/1 8:24,25,34.02,24.0739994,59.44,14.8
2024/3/1 8:25,25.20000076,38.56,27.27499962,60.32,14.75
2024/3/1 8:26,25.20000076,39.92,28.21899986,60.47,14.7
2024/3/1 8:27,25.20000076,37.46,26.48500061,61.51,14.65
2024/3/1 8:28,25.20000076,38.58,27.27700043,60.08,14.8
2024/3/1 8:29,25.39999962,32.77,23.19000053,59.48,14.9
2024/3/1 8:30,25.39999962,31.23,22.1060009,59.19,14.95
2024/3/1 8:31,25.39999962,31.63,22.31599998,59.19,14.95
2024/3/1 8:32,25.39999962,31.41,22.31599998,57.53,15.1
2024/3/1 8:33,25.39999962,30.72,21.86300087,58.15,15.15
2024/3/1 8:34,25.60000038,43.35,30.45599937,58.19,15.25
2024/3/1 8:35,25.60000038,27.64,19.60000038,57.93,15.35
2024/3/1 8:36,25.60000038,26.33,18.73999977,56.72,15.45
2024/3/1 8:37,25.60000038,24.37,17.29500008,57.07,15.4
2024/3/1 8:38,25.60000038,23.34,16.39999962,57.36,15.35
2024/3/1 8:39,25.60000038,25.92,18.20400047,58,15.35
2024/3/1 8:40,25.60000038,92.4,65.07900238,57.28,15.4
2024/3/1 8:41,25.60000038,86.76,61.1629982,57.28,15.4
2024/3/1 8:42,25.60000038,91.91,64.65899658,56.02,15.45
2024/3/1 8:43,25.79999924,94.56,66.73300171,55.87,15.45
2024/3/1 8:44,26,91.81,64.46900177,55.87,15.45
2024/3/1 8:45,26.20000076,44.49,31.28700066,55.96,15.55
2024/3/1 8:46,26.39999962,71.67,50.33000183,54.95,15.7
2024/3/1 8:47,26.39999962,93.18,65.41000366,55.12,15.85
2024/3/1 8:48,26.60000038,62.72,44.05699921,54.38,16.04
2024/3/1 8:49,26.79999924,101.21,70.84899902,54.25,16
2024/3/1 8:50,26.79999924,103.57,72.77300262,54.87,15.85
2024/3/1 8:51,27,45.58,32.12099838,56.08,15.75
2024/3/1 8:52,27.20000076,70.05,49.34999847,55.63,15.85
2024/3/1 8:53,27.39999962,121.75,85.8010025,55.67,15.75
2024/3/1 8:54,27.60000038,71.72,50.72999954,54.91,15.9
2024/3/1 8:55,27.79999924,113.13,79.81800079,53.85,15.95
2024/3/1 8:56,28.20000076,43.65,30.80500031,53.95,15.95
2024/3/1 8:57,28.20000076,39.95,28.2670002,52.78,16
2024/3/1 8:58,28.39999962,38.08,26.92399979,52.78,16
2024/3/1 8:59,28.39999962,41.17,29.17399979,52.68,16.35
2024/3/1 9:00,28.39999962,116.29,82.1740036,52.21,16.5
2024/3/1 9:01,28.39999962,116.19,82.16200256,52,16.4
2024/3/1 9:02,28.39999962,59.21,41.99599838,52.1,16.45
2024/3/1 9:03,28.60000038,44.68,31.66500092,52.2,16.5
2024/3/1 9:04,28.60000038,117.78,83.29000092,53.04,16.5
2024/3/1 9:05,28.60000038,55.85,39.55699921,51.33,16.6
2024/3/1 9:06,28.79999924,106.72,75.41999817,50.95,16.65
2024/3/1 9:07,28.79999924,37.31,26.49300003,50.07,16.95
2024/3/1 9:08,28.79999924,63.72,45.13000107,50.1,17.04
2024/3/1 9:09,29,50.57,35.84600067,50.1,17.04
2024/3/1 9:10,29.20000076,114.41,80.62999725,49.79,17.1
2024/3/1 9:11,29.20000076,116.03,81.87999725,50.27,17.04
2024/3/1 9:12,29.39999962,115.25,81.36399841,50.27,17.04
2024/3/1 9:13,29.39999962,106.16,74.93199921,49.02,17.15
2024/3/1 9:14,29.39999962,54.41,38.47900009,49.3,17.2
2024/3/1 9:15,29.39999962,84.44,59.60100174,49.61,17.15
2024/3/1 9:16,29.60000038,120.53,84.78399658,49.99,17.15
2024/3/1 9:17,29.60000038,127.48,89.58499908,49.92,17.25
2024/3/1 9:18,29.79999924,130.3,91.56500244,49.6,17.2
2024/3/1 9:19,30,59.84,42.21500015,48.82,17.25
2024/3/1 9:20,30,136.32,96.42900085,47.85,17.29
2024/3/1 9:21,30.20000076,141.65,99.89299774,47.72,17.35
2024/3/1 9:22,30.39999962,140.63,99.03500366,47.2,17.5
2024/3/1 9:23,30.60000038,59.05,41.81200027,47.5,17.45
2024/3/1 9:24,30.89999962,141.55,99.6740036,47.15,17.45
2024/3/1 9:25,31.29999924,146.77,103.6650009,47.14,17.5
2024/3/1 9:26,31.5,149.71,106.1039963,47.14,17.5
2024/3/1 9:27,31.89999962,107.19,76.09799957,47.72,17.45
2024/3/1 9:28,32.09999847,152.54,107.7630005,48.07,17.29
2024/3/1 9:29,32.29999924,67.2,47.63199997,47.98,17.35
2024/3/1 9:30,32.5,77.66,54.93399811,47.89,17.45
2024/3/1 9:31,32.70000076,69.33,49.14400101,47.35,17.54
2024/3/1 9:32,32.70000076,61.26,43.52000046,46.26,17.75
2024/3/1 9:33,32.70000076,61.32,43.52600098,46.22,17.85
2024/3/1 9:34,32.70000076,60.42,42.84199905,45.65,17.95
2024/3/1 9:35,32.70000076,52.77,37.4469986,45.72,17.85
2024/3/1 9:36,32.70000076,82.78,58.61500168,46.65,17.7
2024/3/1 9:37,32.70000076,46.94,33.1590004,47.04,17.7
2024/3/1 9:38,32.40000153,128.94,91.27700043,46.63,17.65
2024/3/1 9:39,32.40000153,40.38,28.75099945,47.53,17.5
2024/3/1 9:40,32.40000153,133.88,94.52899933,46.82,17.84
2024/3/1 9:41,32.20000076,141.98,100.2389984,46.51,18
2024/3/1 9:42,32.20000076,141.46,99.88300323,46.65,17.95
2024/3/1 9:43,32.40000153,145.8,102.8960037,46.68,17.9
2024/3/1 9:44,32.79999924,154.3,109.0370026,46.78,17.75
2024/3/1 9:45,33,148.75,105.362999,46.78,17.65
2024/3/1 9:46,33.20000076,159.6,112.5319977,46.84,17.45
2024/3/1 9:47,33.59999847,55.41,39.2480011,47.46,17.29
2024/3/1 9:48,33.79999924,48.75,34.55799866,47.48,17.4
2024/3/1 9:49,33.79999924,157.51,111.1029968,46.19,17.6
2024/3/1 9:50,33.79999924,156.71,110.2590027,44.72,17.75
2024/3/1 9:51,34,126.93,89.53500366,44.39,18
2024/3/1 9:52,34,162.83,114.6740036,44.39,18
2024/3/1 9:53,34.20000076,109.8,77.48300171,45.14,17.85
2024/3/1 9:54,34.40000153,56.75,40.27299881,44.61,17.95
2024/3/1 9:55,34.40000153,171.63,121.4909973,44.92,18
2024/3/1 9:56,34.40000153,173.22,123.0390015,44.13,18.15
2024/3/1 9:57,34.59999847,165.74,117.427002,43.96,18.15
2024/3/1 9:58,35,73.57,52.22299957,44.62,18
2024/3/1 9:59,35.20000076,60.88,43.21500015,45.36,17.9
2024/3/1 10:00,35.20000076,64.69,45.82899857,45.54,17.79
2024/3/1 10:01,35.20000076,173.67,123.1650009,45.43,17.95
2024/3/1 10:02,35.20000076,68.98,48.8730011,44.93,18.1
2024/3/1 10:03,35.20000076,89.81,63.58599854,44.84,18.1
2024/3/1 10:04,35.20000076,159.59,112.8300018,44.59,18.1
2024/3/1 10:05,35.20000076,121.42,85.99099731,44.67,18.2
2024/3/1 10:06,35.40000153,152.01,107.6669998,44.69,18.4
2024/3/1 10:07,35.40000153,171.01,120.4520035,43.9,18.54
2024/3/1 10:08,35.40000153,164.94,115.9000015,43.31,18.6
2024/3/1 10:09,35.59999847,159.81,112.8470001,42.84,18.75
2024/3/1 10:10,36,155.73,109.9290009,41.93,18.95
2024/3/1 10:11,36.20000076,156.42,110.3610001,42.87,18.95
2024/3/1 10:12,36.40000153,161.37,113.8980026,43.05,18.9
2024/3/1 10:13,36.59999847,162.14,114.5299988,43.05,18.9
2024/3/1 10:14,37,164.9,116.7450027,43.5,18.79
2024/3/1 10:15,37.40000153,167.18,118.6009979,44.12,18.65
2024/3/1 10:16,37.59999847,169.97,120.7910004,44,18.5
2024/3/1 10:17,37.79999924,172.16,121.8809967,44.13,18.35
2024/3/1 10:18,38.20000076,105.28,74.47000122,43.72,18.35
2024/3/1 10:19,38.40000153,175.53,125.3600006,43.82,18.4
2024/3/1 10:20,38.59999847,111.68,79.82700348,43.13,18.45
2024/3/1 10:21,38.79999924,60.23,43.0379982,42.78,18.65
2024/3/1 10:22,38.79999924,170.65,121.1750031,39.5,18.85
2024/3/1 10:23,38.79999924,73.74,52.15299988,37.24,18.76
2024/3/1 10:24,38.59999847,45.57,32.36100006,38.7,18.65
2024/3/1 10:25,38.59999847,49.97,35.26499939,40.83,18.65
2024/3/1 10:26,38.20000076,72.06,51.4109993,41.93,18.5
2024/3/1 10:27,37.79999924,175.06,124.9319992,42.22,18.4
2024/3/1 10:28,37.59999847,182.76,130.5449982,42.05,18.5
2024/3/1 10:29,37.59999847,185,132.8560028,41.69,18.65
2024/3/1 10:30,38,185,131.7680054,41.32,18.75
2024/3/1 10:31,38.20000076,73.54,51.97299957,40.68,18.85
2024/3/1 10:32,38.59999847,71.43,50.50500107,40.28,18.95
2024/3/1 10:33,38.59999847,92.96,65.70300293,38.98,19.04
2024/3/1 10:34,38.40000153,151.4,106.8130035,38.63,19.04
2024/3/1 10:35,38.40000153,183.77,129.4900055,39.34,18.95
2024/3/1 10:36,38.40000153,185,130.322998,39.62,18.95
2024/3/1 10:37,38.59999847,54.6,38.66999817,41.04,18.86
2024/3/1 10:38,38.79999924,56.11,39.82099915,40.88,18.79
2024/3/1 10:39,38.79999924,96.45,68.24900055,39.04,18.85
2024/3/1 10:40,38.59999847,163.88,116.560997,39.32,18.75
2024/3/1 10:41,38.59999847,176.99,126.5630035,38.91,18.79
2024/3/1 10:42,38.79999924,166.9,119.1279984,38.16,18.95
2024/3/1 10:43,39,76.97,54.93500137,37.34,19.04
2024/3/1 10:44,39.20000076,171.19,122.0250015,37.47,19.15
2024/3/1 10:45,39.40000153,174.55,124.473999,36.89,19.25
2024/3/1 10:46,39.59999847,176.17,125.3509979,35.34,19.35
2024/3/1 10:47,39.79999924,176.22,125.685997,34.95,19.4
2024/3/1 10:48,40,174.66,124.552002,35.84,19.29
2024/3/1 10:49,40.20000076,98.1,70.13400269,37.09,19.1
2024/3/1 10:50,40.20000076,49.51,35.40800095,37.12,19.04
2024/3/1 10:51,40.20000076,157.11,112.1100006,37.25,19.29
2024/3/1 10:52,40,178.29,126.9789963,36.73,19.5
2024/3/1 10:53,40,175.89,126.0220032,37.04,19.45
2024/3/1 10:54,40.20000076,177.35,127.0569992,36.03,19.4
2024/3/1 10:55,40.59999847,174.96,125.4120026,35.12,19.45
2024/3/1 10:56,40.79999924,175.74,126.2089996,34.46,19.54
2024/3/1 10:57,41,175.99,126.2160034,35.15,19.5
2024/3/1 10:58,41.20000076,179.45,128.7319946,36.87,19.4
2024/3/1 10:59,41.59999847,182.86,130.8840027,38.36,19.26
2024/3/1 11:00,41.79999924,185,133.4230042,39.41,19.04
2024/3/1 11:01,42,185,133.197998,39.09,19.15
2024/3/1 11:02,42.20000076,185,132.9949951,38.82,19.25
2024/3/1 11:03,42.59999847,185,132.9949951,39.27,19.1
2024/3/1 11:04,42.79999924,185,132.3329926,39.22,19.1
2024/3/1 11:05,43,185,132.3329926,39.02,19.2
2024/3/1 11:06,43.20000076,155.68,110.6009979,39.12,19.2
2024/3/1 11:07,43.40000153,78.08,55.5530014,38.91,19.25
2024/3/1 11:08,43.40000153,97.07,69.12200165,38.66,19.4
2024/3/1 11:09,43.20000076,101,71.92700195,38.61,19.54
2024/3/1 11:10,43,185,131.8769989,39.04,19.6
2024/3/1 11:11,42.79999924,101.29,71.44999695,40.15,19.6
2024/3/1 11:12,42.59999847,72.5,51.39799881,39.61,19.5
2024/3/1 11:13,42.40000153,71.6,50.55599976,39.81,19.35
2024/3/1 11:14,42,184.37,129.9129944,39.87,19.29
2024/3/1 11:15,41.79999924,135.15,95.3259964,39.73,19.45
2024/3/1 11:16,41.59999847,50.38,35.6269989,40.02,19.65
2024/3/1 11:17,41.40000153,42.8,30.47900009,39.9,19.7
2024/3/1 11:18,41.20000076,39.93,28.42700005,39.58,19.7
2024/3/1 11:19,41,41.03,28.90500069,39.16,19.89
2024/3/1 11:20,40.5,72.22,51.22999954,39.16,19.89
2024/3/1 11:21,39.70000076,185,132.2129974,39.13,20.11
2024/3/1 11:22,39.5,185,132.897995,39.41,19.66
2024/3/1 11:23,39.29999924,185,132.897995,39.09,19.54
2024/3/1 11:24,39.5,185,132.897995,38.86,19.6
2024/3/1 11:25,40,185,133.1000061,39.2,19.7
2024/3/1 11:26,40.40000153,185,133.1000061,38.22,19.79
2024/3/1 11:27,40.90000153,185,133.1000061,37.98,19.79
2024/3/1 11:28,41.09999847,185,133.1000061,37.98,19.85
2024/3/1 11:29,41.70000076,182.83,129.3430023,36.84,20.09
2024/3/1 11:30,41.90000153,60.72,43.02799988,36.43,20.4
2024/3/1 11:31,42.09999847,65.27,46.21900177,37.18,20.45
2024/3/1 11:32,42.09999847,166.57,117.8040009,39,19.96
2024/3/1 11:33,42.09999847,185,132.7960052,39.75,19.54
2024/3/1 11:34,42.09999847,185,132.8070068,39.33,19.6
2024/3/1 11:35,42.09999847,82.78,59.31000137,40.4,19.36
2024/3/1 11:36,42.29999924,79.39,56.7480011,40.61,19.04
2024/3/1 11:37,42.29999924,76.32,54.55899811,40.98,18.95
2024/3/1 11:38,42.09999847,58.66,42.02899933,41.59,19
2024/3/1 11:39,41.90000153,59.11,42.0340004,40.57,19.25
2024/3/1 11:40,41.5,65.38,46.44499969,39.22,19.5
2024/3/1 11:41,40.79999924,63.92,45.22000122,38.68,19.75
2024/3/1 11:42,40.40000153,183.97,129.3009949,37.66,19.9
2024/3/1 11:43,40,92.08,65.07700348,37.57,19.95
2024/3/1 11:44,39.79999924,69.15,48.86399841,36.87,20.04
2024/3/1 11:45,39.59999847,78.09,55.10900116,37.56,20.1
2024/3/1 11:46,39.40000153,174.18,123.4800034,37.38,20.1
2024/3/1 11:47,39.20000076,185,132.802002,36.87,20.25
2024/3/1 11:48,39.40000153,185,133.0299988,36.87,20.25
2024/3/1 11:49,39.59999847,185,133.0299988,37.27,20.04
2024/3/1 11:50,39.79999924,179.91,128.5970001,36.25,20.1
2024/3/1 11:51,40.20000076,185,133.0919952,36.15,20.1
2024/3/1 11:52,40.40000153,49.51,35.3429985,36.13,20.04
2024/3/1 11:53,40.59999847,183.15,130.4160004,36.28,19.9
2024/3/1 11:54,40.79999924,185,132.9750061,36.15,19.85
2024/3/1 11:55,40.79999924,185,133.0379944,36.09,19.95
2024/3/1 11:56,41.20000076,185,133.0379944,36.31,20.04
2024/3/1 11:57,41.40000153,185,133.2539978,36.32,19.95
2024/3/1 11:58,41.79999924,185,133.2539978,35.82,19.56
2024/3/1 11:59,42,185,133.2539978,37.25,19.11
2024/3/1 12:00,42.20000076,185,133.2539978,38.23,18.95
2024/3/1 12:01,42.59999847,185,133.0359955,39.12,19.1
2024/3/1 12:02,43,185,132.8200073,39.3,19.06
2024/3/1 12:03,43.20000076,185,133.0279999,39.5,18.9
2024/3/1 12:04,43.59999847,185,133.2359924,37.9,19.09
2024/3/1 12:05,43.79999924,185,133.2359924,36.97,19.4
2024/3/1 12:06,44.20000076,185,133.2359924,36.68,19.54
2024/3/1 12:07,44.40000153,185,132.8209991,36.38,19.79
2024/3/1 12:08,44.59999847,185,132.6210022,34.45,20.1
2024/3/1 12:09,45,166.5,118.5100021,35.08,20.1
2024/3/1 12:10,45.20000076,58.35,41.75799942,35.08,20.1
2024/3/1 12:11,45.20000076,185,133.4819946,33.53,19.9
2024/3/1 12:12,45.40000153,185,133.9570007,33.89,19.9
2024/3/1 12:13,45.40000153,185,133.522995,33.56,20.1
2024/3/1 12:14,45.59999847,185,132.8999939,32.5,20.25
2024/3/1 12:15,45.79999924,185,132.2030029,31.89,20.35
2024/3/1 12:16,45.79999924,63.92,45.45100021,31.67,20.4
2024/3/1 12:17,45.79999924,84.01,59.76499939,31.35,20.45
2024/3/1 12:18,45.59999847,157.76,112.1900024,30.39,20.55
2024/3/1 12:19,45.59999847,57.35,40.89099884,30.54,20.5
2024/3/1 12:20,45.20000076,51.05,36.375,30.92,20.29
2024/3/1 12:21,45,50.53,35.9469986,30.84,20.2
2024/3/1 12:22,44.59999847,83.54,59.60800171,30.86,20.15
2024/3/1 12:23,43.70000076,185,133.9259949,31.84,20.04
2024/3/1 12:24,43.29999924,185,133.9259949,31.41,20.04
2024/3/1 12:25,43.29999924,185,133.7180023,31.89,20.34
2024/3/1 12:26,43.29999924,185,133.7180023,31.38,20.5
2024/3/1 12:27,43.29999924,185,133.7180023,31.2,20.29
2024/3/1 12:28,43.70000076,185,133.7180023,31.49,20.25
2024/3/1 12:29,43.70000076,185,133.7180023,31.07,20.54
2024/3/1 12:30,44.09999847,185,133.072998,29.82,20.85
2024/3/1 12:31,44.29999924,185,132.8710022,30.24,20.8
2024/3/1 12:32,44.5,185,133.2799988,30.71,20.8
2024/3/1 12:33,44.90000153,185,134.1790009,31.79,20.95
2024/3/1 12:34,45.09999847,185,134.3930054,31.65,20.86
2024/3/1 12:35,45.29999924,138.42,98.7009964,31.57,20.75
2024/3/1 12:36,45.5,185,134.3730011,31.02,20.75
2024/3/1 12:37,45.70000076,95.86,69.02400208,29.85,20.85
2024/3/1 12:38,45.70000076,72.02,51.7840004,28.73,20.9
2024/3/1 12:39,45.70000076,114.79,81.76899719,28.97,20.56
2024/3/1 12:40,45.70000076,41.41,29.38199997,29.93,20.2
2024/3/1 12:41,45.5,50.32,35.88800049,30.96,20.2
2024/3/1 12:42,45.09999847,185,133.3500061,31.44,20.49
2024/3/1 12:43,44.70000076,185,133.3500061,30.55,20.8
2024/3/1 12:44,44.70000076,185,133.5570068,30.77,20.85
2024/3/1 12:45,44.70000076,185,133.7579956,30.23,20.8
2024/3/1 12:46,44.70000076,185,133.7579956,30.85,20.75
2024/3/1 12:47,44.90000153,185,133.7579956,31.19,20.75
2024/3/1 12:48,45.09999847,185,133.7579956,31.19,20.75
2024/3/1 12:49,45.29999924,185,133.7579956,32.58,20.29
2024/3/1 12:50,45.5,185,133.7579956,32.8,20.2
2024/3/1 12:51,45.90000153,185,133.7579956,32.89,20.35
2024/3/1 12:52,46.09999847,185,133.0420074,31.48,20.69
2024/3/1 12:53,46.29999924,185,133.5249939,30.83,21
2024/3/1 12:54,46.5,183.87,131.5839996,30.34,20.96
2024/3/1 12:55,46.70000076,61.96,44.59600067,31.12,20.75
2024/3/1 12:56,46.70000076,185,133.0180054,30.79,20.65
2024/3/1 12:57,46.70000076,44.73,32.11100006,30.64,20.65
2024/3/1 12:58,46.5,69.36,49.86000061,30.49,20.8
2024/3/1 12:59,46.09999847,185,133.7189941,30.1,21
2024/3/1 13:00,45.90000153,181.01,130.0370026,29.97,20.91
2024/3/1 13:01,45.90000153,183.79,132.0310059,30.48,20.6
2024/3/1 13:02,45.90000153,184.51,132.4250031,30.63,20.69
2024/3/1 13:03,45.90000153,185,133.4080048,29.91,21.05
2024/3/1 13:04,45.90000153,185,132.9799957,29.46,21.2
2024/3/1 13:05,45.90000153,183.13,131.2429962,28.94,21.06
2024/3/1 13:06,46.09999847,182.65,130.7700043,28.94,20.9
2024/3/1 13:07,46.29999924,179.21,128.6549988,26.88,20.95
2024/3/1 13:08,46.29999924,178.72,128.0299988,24.76,21.1
2024/3/1 13:09,46.5,175.93,125.8720016,25.2,21.1
2024/3/1 13:10,46.5,134.89,96.83399963,25.79,20.95
2024/3/1 13:11,46.5,180.89,129.8899994,27.71,20.85
2024/3/1 13:12,46.5,180.81,129.7960052,28.49,20.8
2024/3/1 13:13,46.5,180.62,129.6970062,28.02,20.99
2024/3/1 13:14,46.5,180.81,129.6380005,27.9,21.3
2024/3/1 13:15,46.5,181.6,130.3070068,27.54,21.59
2024/3/1 13:16,46.5,185,132.9909973,27.61,21.61
2024/3/1 13:17,46.70000076,184.21,132.2709961,27.98,21.26
2024/3/1 13:18,46.70000076,181.97,130.6139984,28.27,21.05
2024/3/1 13:19,46.90000153,181.07,130.0099945,27.42,21.19
2024/3/1 13:20,46.90000153,180.92,130.0350037,26.39,21.4
2024/3/1 13:21,46.90000153,180.55,129.6600037,26.62,21.45
2024/3/1 13:22,47.09999847,183.11,131.7429962,26.39,21.31
2024/3/1 13:23,47.09999847,181.5,130.6080017,27.31,20.86
2024/3/1 13:24,47.09999847,184.45,132.7429962,28.07,20.65
2024/3/1 13:25,47.29999924,185,133.1790009,27.59,20.6
2024/3/1 13:26,47.29999924,181.91,130.1730042,27.94,20.55
2024/3/1 13:27,47.5,185,132.8000031,28.05,20.6
2024/3/1 13:28,47.5,184.87,131.651001,27.05,20.79
2024/3/1 13:29,47.5,179.32,128.3800049,26.19,21.19
2024/3/1 13:30,47.70000076,179,128.6470032,26.03,21.35
2024/3/1 13:31,47.70000076,178.62,128.1880035,24.48,21.35
2024/3/1 13:32,47.70000076,178.13,127.7210007,23.9,21.45
2024/3/1 13:33,47.70000076,177.44,127.4629974,23.9,21.36
2024/3/1 13:34,47.70000076,176.24,126.4940033,23.95,21.15
2024/3/1 13:35,47.70000076,174.82,125.4889984,23.1,21.34
2024/3/1 13:36,47.70000076,174.28,124.9759979,22.78,21.55
2024/3/1 13:37,47.70000076,176.01,125.9160004,23.02,21.4
2024/3/1 13:38,47.5,177.09,126.8389969,23.33,21.2
2024/3/1 13:39,47.5,174.37,124.7600021,23.55,21.25
2024/3/1 13:40,47.5,168.19,120.2829971,23.1,21.45
2024/3/1 13:41,47.5,168.05,120.1480026,24.14,21.36
2024/3/1 13:42,47.5,171.3,122.4140015,26.5,21.35
2024/3/1 13:43,47.5,173.39,123.8639984,27.02,21.4
2024/3/1 13:44,47.5,169.29,121.0439987,27.72,21.25
2024/3/1 13:45,47.29999924,170.25,121.8010025,27.83,21.1
2024/3/1 13:46,47.29999924,171.18,122.2939987,27.93,20.95
2024/3/1 13:47,47.29999924,170.65,121.5780029,28.06,20.85
2024/3/1 13:48,47.29999924,169.95,121.1569977,28.08,20.85
2024/3/1 13:49,47.09999847,168.98,120.387001,27.46,20.85
2024/3/1 13:50,47.09999847,168.34,119.9150009,27.51,20.8
2024/3/1 13:51,47.09999847,167.84,119.4300003,27.97,20.9
2024/3/1 13:52,47.09999847,168.09,119.4660034,27.62,21.05
2024/3/1 13:53,46.90000153,166.82,118.7659988,27.22,21.1
2024/3/1 13:54,46.90000153,167.61,119.0019989,25.95,21.2
2024/3/1 13:55,46.90000153,166.11,118.1539993,25.03,21.4
2024/3/1 13:56,46.90000153,166.19,118.1350021,24.53,21.5
2024/3/1 13:57,46.70000076,168.85,119.8720016,23.9,21.6
2024/3/1 13:58,46.70000076,169.51,120.3379974,23.24,21.7
2024/3/1 13:59,46.70000076,168.56,119.5920029,21.54,21.46
2024/3/1 14:00,46.70000076,168.38,119.5920029,22.84,21.1
2024/3/1 14:01,46.70000076,168.35,119.6019974,22.68,21.15
2024/3/1 14:02,46.5,167.6,119.163002,23.35,21.3
2024/3/1 14:03,46.70000076,164.71,117.2490005,24.63,21.15
2024/3/1 14:04,46.5,165.09,117.4639969,25.09,21.25
2024/3/1 14:05,46.5,163.17,116.2900009,25.14,21.3
2024/3/1 14:06,46.5,160.13,114.0970001,25.54,21.5
2024/3/1 14:07,46.5,163.85,116.7340012,24.85,21.65
2024/3/1 14:08,46.5,159.7,113.9540024,25.02,21.11
2024/3/1 14:09,46.5,160.07,114.2559967,23.71,20.9
2024/3/1 14:10,46.5,160.55,114.4339981,22.15,20.95
2024/3/1 14:11,46.5,162.68,115.8909988,22.98,20.95
2024/3/1 14:12,46.5,162.71,115.651001,24.12,21.19
2024/3/1 14:13,46.5,162.58,115.651001,24.14,21.3
2024/3/1 14:14,46.5,160.87,114.1399994,24.51,21.25
2024/3/1 14:15,46.29999924,162.93,115.2320023,25.39,20.96
2024/3/1 14:16,46.29999924,162.64,115.026001,25.61,20.7
2024/3/1 14:17,46.29999924,162.13,114.4779968,25.55,20.65
2024/3/1 14:18,46.29999924,160.24,113.4580002,23.53,20.6
2024/3/1 14:19,46.09999847,160.96,113.7289963,21.47,20.7
2024/3/1 14:20,46.09999847,155.38,110.0370026,21.2,20.75
2024/3/1 14:21,45.90000153,156.35,111.0910034,22.5,21.05
2024/3/1 14:22,45.90000153,158.35,112.4059982,21.84,21.25
2024/3/1 14:23,45.90000153,157.07,111.8460007,21.93,21.3
2024/3/1 14:24,45.90000153,156.79,111.8570023,22.18,21.3
2024/3/1 14:25,45.70000076,156.82,111.8420029,22.94,21.1
2024/3/1 14:26,45.70000076,158.18,112.7819977,24.44,21
2024/3/1 14:27,45.70000076,157.55,112.3779984,24.81,21
2024/3/1 14:28,45.5,157.86,112.5220032,24.84,20.61
2024/3/1 14:29,45.5,158.87,113.0670013,25.81,20.7
2024/3/1 14:30,45.5,158.85,112.8000031,25.76,20.85
2024/3/1 14:31,45.29999924,157.4,111.9970016,25.73,20.51
2024/3/1 14:32,45.29999924,156.64,111.6989975,25.92,20.25
2024/3/1 14:33,45.29999924,151.69,108.2089996,26.14,20.2
2024/3/1 14:34,45.29999924,151.74,108.1819992,26.12,20.2
2024/3/1 14:35,45.09999847,151.24,108.0400009,25.48,20.35
2024/3/1 14:36,45.09999847,151.75,108.4670029,25.89,20.45
2024/3/1 14:37,45.09999847,151.96,108.7109985,26.69,20.35
2024/3/1 14:38,44.90000153,153.55,109.6620026,27.38,20.15
2024/3/1 14:39,44.90000153,152.54,108.8389969,27.65,20.25
2024/3/1 14:40,44.90000153,152.63,109.0439987,26.68,20.35
2024/3/1 14:41,44.90000153,151.85,108.3580017,25.69,20.69
2024/3/1 14:42,44.70000076,151.04,107.8939972,24.85,20.65
2024/3/1 14:43,44.70000076,149.52,106.7580032,24.15,20.55
2024/3/1 14:44,44.70000076,148.18,105.8389969,24.54,20.65
2024/3/1 14:45,44.70000076,144.59,103.1360016,24.65,20.7
2024/3/1 14:46,44.5,145.73,103.9319992,24.89,20.9
2024/3/1 14:47,44.5,145.8,103.9449997,24.39,20.9
2024/3/1 14:48,44.5,145.71,103.9069977,24.36,20.9
2024/3/1 14:49,44.29999924,144.77,103.2080002,23.7,21.39
2024/3/1 14:50,44.29999924,144.01,102.7529984,23.15,21.45
